No,Title,Writer,Date,Status
14088,데이터 확인 하기,장***,2017-04-05,완료
14077,조달청 api 문의,박***,2017-04-05,완료
14082,[HTTP Status 420]예상치 못한 예외가 발생하였습니다. 빠른 시일 내 조치하도록 하겠습니다.,이***,2017-04-05,완료
14087,문의드립니다.,애******,2017-04-05,완료
14083,출/도착지기반열차정보 조회 결과가 항상 0건으로 나옵니다.,박***,2017-04-05,완료
14081,API  신청,박***,2017-04-05,완료
14080,운영계정 신청한 서비스가 신청상태에서 머물러있습니다.,김***,2017-04-05,완료
14079,서울 봄꽃길 정보,김***,2017-04-05,완료
14076,노인장기요양보장제도 예산에 대해서 궁금합니다.,한***,2017-04-05,완료
14074,SERVICE KEY IS NOT REGISTERED ERROR,조***,2017-04-04,완료
14018,광주광역시 문화예술회관 공연정보,이***,2017-03-30,완료
14072,버스노선정보조회서비스,김***,2017-04-04,완료
14062,사업장 정보조회 서비스(국민연금공단) API는 정상동작 하는건지요?,백***,2017-04-04,완료
14057,도착정보조회서비스 이용중 데이터가 나오질 않아 재문의 드립니다.[파라미터값 넣었습니다.],오***,2017-04-03,완료
14012,아파트 매매 자료 API 문의,임***,2017-03-30,완료
14073,기상청 동네예보 조회 오류 확인 요청,박***,2017-04-04,완료
14071,SERVICE ACCESS DENIED ERROR,박***,2017-04-04,완료
14069,"TAGO 대구, 경산 버스 API 문의",고****,2017-04-04,완료
14050,수자원공사 입찰공고 조회 서비스 데이터 누락,김***,2017-04-03,완료
14066,SERVICE ACCESS DENIED ERROR,유***,2017-04-04,완료
14067,테스트로 올린 공공데이터 시각화 파일삭제 방법,한***,2017-04-04,완료
14061,버스 정류장 정보 받아오는 api...,정***,2017-04-03,완료
14058,LIMITED_NUMBER_OF_SERVICE_REQUESTS_PER_SECOND_EXCEEDS_ERROR,박***,2017-04-03,완료
14055,"국민연금공단, 사업장정보서비스 API",이***,2017-04-03,완료
14054,포항오존존데 자료 관련 문의,하***,2017-04-03,완료
14022,회원정보 수정관련,배***,2017-03-31,완료
14053,데이터 갱신주기가 어덯게 되나요?,장***,2017-04-03,완료
14031,로그인관련 버그 및 보안문제.,한***,2017-04-01,완료
14049,UNREGISTERED IP ERROR,이***,2017-04-03,완료
14045,운영 계정 신청 오류,이***,2017-04-03,완료
14046,운영계정 신청 했는데 언제쯤 승인 날까요? 계속 신청 상태 입니다.,김***,2017-04-03,완료
14047,공공주택 에너지 사용정보 api  오류,김***,2017-04-03,완료
14040,XML/JSON 이용시 한글깨짐 문의,문***,2017-04-03,완료
14041,도착정보조회서비스 이용중 데이터가 나오질 않아 문의 드립니다.,오***,2017-04-03,완료
14026,json 요청시 한글 깨짐..,박***,2017-03-31,완료
14043,운영 계정 신청 오류,이***,2017-04-03,완료
14039,활용 승인 API 문의,이***,2017-04-03,완료
14036,SERVICE KEY IS NOT REGISTERED ERROR  오류,강***,2017-04-02,완료
14029,신규 동네예보정보조회 API 기준 시간 관련 문의,박***,2017-03-31,완료
14028,정류소정보조회 서비스 트래픽 관련 질문입니다.,한***,2017-03-31,완료
14024,국회도서관 OPENAPI 검색 문의,이***,2017-03-31,완료
14021,데이터 추가 요청합니다,이***,2017-03-31,완료
13988,Server returned HTTP response code: 500,유******,2017-03-29,완료
14009,Server returned HTTP response code: 500 for URL 에러 문의,박***,2017-03-30,완료
14013,아파트 전월세 자료 API 문의,임***,2017-03-30,완료
14016,추가 데이터 문의드립니다,태***,2017-03-30,완료
14014,장기요양기관 검색 서비스 오류,박***,2017-03-30,완료
14010,수요기관조회가 되지 않습니다.,유***,2017-03-30,완료
14007,공공 데이터 열람 오류,김***,2017-03-30,완료
14008,국민연금 사업장정보조회 에러가 발생하네요.,백***,2017-03-30,완료
14006,서비스키 오류,박***,2017-03-29,완료
14003,좌표기반근접정류소목록조회 시 잘못된 응답메시지 리턴,박***,2017-03-29,완료
13762,전국장애인편의시설정보조회 API 문의,박***,2017-03-08,완료
14002,SERVICE KEY IS NOT REGISTERED ERROR 떠요,박***,2017-03-29,완료
13977,"오픈API 활용 신청 후, 인증키",유***,2017-03-28,완료
13998,SERVICE KEY IS NOT REGISTERED ERROR.,이***,2017-03-29,완료
13995,서버용 키 재발급 받았는데 등록되지 않은 서비스키라고 하네요..,박***,2017-03-29,완료
14000,imgUrl 문의,김***,2017-03-29,완료
13997,open api 중 '봉사참여정보서비스' 관련,임***,2017-03-29,완료
13993,심의 기간,이***,2017-03-29,완료
13992,결과값,유***,2017-03-29,완료
13989,등록되지 않은 키라고 출력됩니다.,김***,2017-03-29,완료
13985,사업장 정보조회 서비스 기능,곽***,2017-03-28,완료
13984,인천시부평구 삼산1동,박***,2017-03-28,완료
13983,동네예보 초단기실황조회 SERVICE ACCESS DENIED ERROR.,문***,2017-03-28,완료
13979,SERVICE KEY IS NOT REGISTERED ERROR,조***,2017-03-28,완료
13981,관광용어 외국어 용례사전,박***,2017-03-28,완료
13980,관광용어 외국어 용례사전 API에 대해서 여쭤보고자 합니다.,박***,2017-03-28,완료
13976,SERVICE KEY IS NOT REGISTERED ERROR,이***,2017-03-28,완료
13975,기상청 중기예보>육상예보 문의합니다.,김***,2017-03-28,완료
13973,공공API,문***,2017-03-28,완료
13972,관광용어 외국어 용례사전 API에 대해서,박***,2017-03-28,완료
13971,위도경도 데이터 문의,장***,2017-03-28,완료
13969,중지신청 취소하고 싶은데 어떻게 해야하나요,여****,2017-03-28,완료
13968,(수정)어제 복구됐다고 답변이 왔는데  DEADLINE_HAS_EXPIRED_ERROR,여****,2017-03-28,완료
13964,문제점이 있네요.,이***,2017-03-27,완료
13966,대기오염정보 조회 실패. 인증키 문제,임***,2017-03-27,완료
13965,자동승인이라고 키를 발급받았는데 등록되지 않은 키라고 하네요..,류***,2017-03-27,완료
13967,대한민국공공서비스상세 API,곽***,2017-03-28,완료
13954,여행금지 정상적으로 되지 않습니다,여****,2017-03-27,완료
13961,오늘 오전에 인증키 발급이 되었는데 접속이 안되서 문의글 남깁니다.,조***,2017-03-27,완료
13960,무단횡단 사고정보,윤***,2017-03-27,완료
13959,오류 수정이 안됩니다,이***,2017-03-27,완료
13957,사고다발지역 관련하여 문의 합니다.,박***,2017-03-27,완료
13955,통계지표 요청,김***,2017-03-27,완료
13953,SERVICE ACCESS DENIED ERROR,한***,2017-03-27,완료
13952,인증키 사용 관련 문의,한***,2017-03-27,완료
13947,생활불편신고 API 신청... 대기중,보***,2017-03-26,완료
13949,일일 트래픽 한도 초과 문의,조***,2017-03-26,완료
13942,위도경도 데이터 문의,장***,2017-03-24,완료
13948,노숙자현황 및 노숙자 수용시설 년도별 데이터 부탁드립니다,장***,2017-03-26,완료
13950,아파트 관리비 API,김***,2017-03-26,완료
13944,우편번호 조회가 왜 갑자기 안되나요?,민***,2017-03-24,완료
13937,문의 합니다,송***,2017-03-24,완료
13938,특일 정보제공 서비스 API 문의,김**,2017-03-24,완료
13934,Key인증실패,송***,2017-03-24,완료
13925,실무관리자 입니다.,장***,2017-03-23,완료
13926,경기도 버스 정보 api 연장 신청 반려,황***,2017-03-23,완료
13929,운영계정 전환 후 인증키를 발급받았는데요 서비스 등록이 안됩니다,최***,2017-03-23,완료
13928,현재 개발개정입니다.,한***,2017-03-23,완료
13927,api 사용여부 확인,송***,2017-03-23,완료
13924,대기정보 서비스 활용제한 이유?,최***,2017-03-23,완료
13923,SERVICE ACCESS DENIED ERROR.,최***,2017-03-23,완료
13922,SERVICE KEY IS NOT REGISTERED ERROR,이***,2017-03-23,완료
13920,LIMITED NUMBER OF SERVICE REQUESTS EXCEEDS ERROR,송***,2017-03-23,완료
13917,물질안전보건자료 요청 URL 입니다~~,백***,2017-03-23,완료
13916,병원정보서비스 (건강보험심사평가원) 안됩니다.,전******,2017-03-23,완료
13914,병원정보 서비스 문의 드립니다.,정***,2017-03-23,완료
13913,물질안전보건자료 503 에러 납니다,백***,2017-03-23,완료
13906,서울 버스 노선 정보 api 서비스 문의,고****,2017-03-22,완료
13905,인증키 오류 반복 SERVICE_KEY_IS_NOT_REGISTERED_ERROR,서***,2017-03-22,완료
13908,대전광역시 문화관광 관련 API 서비스키 인증 오류,조***,2017-03-22,완료
13907,나라장터 입찰공고/재공고 물품 목록조회 SERVICE ACCESS DENIED ERROR.,신***,2017-03-22,완료
13910,인증키,정***,2017-03-22,완료
13909,SERVICE KEY IS NOT REGISTERED ERROR,(*****,2017-03-22,완료
13856,xls데이터 사용관련문의,김***,2017-03-17,완료
13904,공통연계모듈 개발 중 문의드립니다.,문***,2017-03-22,완료
13902,데이터셋 인증키때문에 글씁니다,송***,2017-03-22,완료
13903,운영계정 신청,송***,2017-03-22,완료
13901,공공데이터포털 운영을 정상적으로 해주세요. 부탁드립니다.,동***,2017-03-21,완료
13899,오픈 API 실행관련 문의입니다.,금***,2017-03-21,완료
13898,openAPI 관리문의 드립니다.,문***,2017-03-21,완료
13896,안녕하세요.,장***,2017-03-21,완료
13897,연장을 했는데 DEADLINE HAS EXPIRED ERROR,고****,2017-03-21,완료
13882,국민연금 사업장정보 API 관련,김***,2017-03-21,완료
13877,국민연금 사업장 정보조회 서비스 문의,김***,2017-03-20,완료
13893,부산버스 정보 '노선 정류소 도착정보 조회'에 관한질문입니다.,서**,2017-03-21,완료
13881,어제까지 잘되던게 오늘부터 01 System Error!!,신***,2017-03-21,완료
13888,open api 인증키 신청을 어떡해하나요,박***,2017-03-21,완료
13887,중기예보정보조회서비스 문의드립니다.,장***,2017-03-21,완료
13886,발급받은 인증키를 사용해서 요청했는데 에러가 납니다.,파*****,2017-03-21,완료
13884,키 인증 실패에러.,송***,2017-03-21,완료
13883,우체국 오픈 API를 사용하여 작년부터 사용하여 왔는데 현재 갑자기 처리가 되지 않습니다.,민***,2017-03-21,완료
13878,기타생활불편신고서비스를 신청했는데 아직까지 신청으로 되어 있습니다.,보***,2017-03-20,완료
13879,인증키 오류 SERVICE_KEY_IS_NOT_REGISTERED_ERROR,서***,2017-03-20,완료
13876,서울버스 실시간 정보에 관한 질문입니다.,정***,2017-03-20,완료
13873,안녕하세요 인증키 오류입니다.,금***,2017-03-20,완료
13874,동네예보시스템 문의드립니다.,장***,2017-03-20,완료
13869,여행 경보 제도api 상 표현되는 영문 나라명 전체 목록을 받았으면 합니다.,정***,2017-03-20,완료
13870,장기요양기관상세현황,심***,2017-03-20,완료
13860,"실거래가 api 에서 분양권/입주권, 상업/업무용, 토지 문의",손***,2017-03-19,완료
13858,서비스 키가 보이지 않습니다.,김***,2017-03-19,완료
13859,OPEN API 운영계정 최대 트래픽 제한에 대해서 문의 드립니다.,라***,2017-03-19,완료
13855,안녕하세요 인증키 관련 문의 입니다.,박***,2017-03-17,완료
13857,병무청에서 로그인이 안됩니다,이***,2017-03-18,완료
13849,SERVICE KEY IS NOT REGISTERED ERROR,손***,2017-03-17,완료
13845,오늘 완료된다고 하였는데... 어떻게 처리가 되었는지요?,김***,2017-03-17,완료
13847,오픈API 도착정보서비스 항목 질문입니다.,남***,2017-03-17,완료
13848,안녕하세요 IP가 등록 안되었다고 떠요 ㅠㅠ,최***,2017-03-17,완료
13818,json 값 문의드립니다.,김***,2017-03-13,완료
13812,응답메세지 파라미터 값 문의드립니다.,김***,2017-03-13,완료
13831,위성영상정보조회서비스,윤***,2017-03-15,완료
13841,사업장 정보조회 서비스 오류문의,엄***,2017-03-16,완료
13839,오류신청문의,박***,2017-03-16,완료
13823,회원정보 수정관련,배***,2017-03-14,완료
13836,UNREGISTERED IP ERROR,박***,2017-03-15,완료
13833,공공데이터 목록 변경을 원래대로,유***,2017-03-15,완료
13830,사업자등록번호 조회,김***,2017-03-15,완료
13829,서비스키 오류,정***,2017-03-15,완료
13822,중기기상예보서비스,서***,2017-03-14,완료
13821,인증키를 받은 오픈 API가 작동하지 않습니다.,박***,2017-03-14,완료
13817,위치기반서비스 사업자 확인 대상범주가 궁금합니다.,박***,2017-03-13,완료
13820,(신)동네예보정보조회서비스 서비스키 에러,이**,2017-03-14,완료
13815,API Key 인증 관련,차***,2017-03-13,완료
13813,정보공개관련,인***,2017-03-13,완료
13810,바쁘시지만 해결좀 부탁드립니다. 변경신청관련,백***,2017-03-13,완료
13811,대기오염물 배출 DB 관련,황***,2017-03-13,완료
13809,우편번호 검색이 안되서 문의 드립니다.,윤***,2017-03-13,완료
13802,환경시설운영DB 데이터 관련,황***,2017-03-13,완료
13808,동네예보조회서비스 문의드립니다.,황***,2017-03-13,완료
13800,경기도 평택 87-3번 버스 시간표에 문제가 있습니다.,김***,2017-03-12,완료
13799,SERVICE_KEY_IS_NOT_REGISTERED_ERROR,김***,2017-03-11,완료
13798,xls데이터 사용,김***,2017-03-10,완료
13796,주소검색 관련,신***,2017-03-10,완료
13795,아래 재문의입니다.,신***,2017-03-10,완료
13794,주소검색 에러가 납니다.,신***,2017-03-10,완료
13792,"2015 2016년 차대사람 사고중 길가장자리 및 보도침범, 보차도 경계 휀스를 충돌한 사고 자료 요청",이***,2017-03-10,완료
13790,담당자 변경 요청,이***,2017-03-10,완료
13787,조회 내용 확인하는데 에러가 납니다,박***,2017-03-10,완료
13788,SERVICE ACCESS DENIED ERROR.,신***,2017-03-10,완료
13786,답변부탁드립니다... 6708 나라장터 낙찰정보서비스 api 문의드립니다.,김***,2017-03-10,완료
13775,운영계정 변경신청 심의진행이 안되고 있어요.,백***,2017-03-09,완료
13784,에러가 발생합니다.,김***,2017-03-09,완료
13783,"나라장터 계약현황, 낙찰결과, 발주계획, 사전규격, 입찰공고 OPEN-API 오류 발생",박***,2017-03-09,완료
13776,출입국관광통계서비스 API 문의,박***,2017-03-09,완료
13780,SERVICE KEY IS NOT REGISTERED ERROR.,신***,2017-03-09,완료
13777,시군구코드 문의드립니다.,김***,2017-03-09,완료
13774,LIMITED NUMBER OF SERVICE REQUESTS EXCEEDS ERROR 문의요,김***,2017-03-09,완료
13772,데이터 다운 방법,전***,2017-03-09,완료
13770,데이터 포맷관련 문의드립니다.,김***,2017-03-08,완료
13766,국민연금 사업장정보 API 관련,김***,2017-03-08,완료
13769,인명 데이터 셋,이***,2017-03-08,완료
13768,게임언어 건전화 지침서 연구 데이터셋,이***,2017-03-08,완료
13767,보건.복지 전문 교과 교육과정 (수탁연구 보고서 ) 자료 요청합니다.,이***,2017-03-08,완료
13763,출입국관광통계서비스 API 문의,박***,2017-03-08,완료
13761,나라장터 낙찰정보서비스 api 문의드립니다.,김***,2017-03-08,완료
13764,(신)동네예보정보조회서비스 중 초단기실황 정보가 접속이 안됩니다.,임***,2017-03-08,완료
13755,행정처분,김**,2017-03-07,완료
13753,SERVICE KEY IS NOT REGISTERED ERROR. 입니다,윤***,2017-03-07,완료
13751,SERVICE KEY IS NOT REGISTERED ERROR 가 뜹니다.,이***,2017-03-07,완료
13750,문의,이***,2017-03-07,완료
13744,등록규제 정보 관련,김***,2017-03-06,완료
13745,버스 노선 경로,전***,2017-03-06,완료
13742,조달청 api  관련 문의합니다.,이***,2017-03-06,완료
13739,공동주택단지 목록 API,이***,2017-03-04,완료
13736,KMA 기상특보,하***,2017-03-03,완료
13735,운영계정 서버용에서 일반용으로 변경신청중입니다.,백***,2017-03-03,완료
13732,의약제품 목록조희 필드명 관련 질문,김***,2017-03-03,완료
13727,SERVICE KEY IS NOT REGISTERED ERROR 관련 문의 건,이***,2017-03-02,완료
13720,일일 데이터 트래픽 한도 증가건,권***,2017-03-02,완료
13715,국민연금 사업장 정보조회 서비스 질문,조***,2017-02-28,완료
13716,API 추가시 문의,신***,2017-02-28,완료
13711,한전 openapi,송***,2017-02-28,완료
13714,국회도서관 OPENAPI 검색 문의,이***,2017-02-28,완료
13712,SERVICE KEY IS NOT REGISTERED ERROR 문의,신***,2017-02-28,완료
13694,"""건축물유지점검정보 서비스  - 유지관리 건축물관리대장 조회"" 문의",맹***,2017-02-27,완료
13710,도로명주소 활용문의,한***,2017-02-28,완료
13706,SERVICE KEY IS NOT REGISTERED ERROR 오류,오***,2017-02-28,완료
13704,2017년 입대,윤***,2017-02-27,완료
13703,아파트실거래가 조회 API,이***,2017-02-27,완료
13702,노선버스 위치이미지항목 요청 문의드립니다.,오***,2017-02-27,완료
13700,DEADLINE_HAS_EXPIRED_ERROR 에러 관련,강***,2017-02-27,완료
13699,SERVICE ACCESS DENIED ERROR.,함***,2017-02-27,완료
13697,SERVICE KEY IS NOT REGISTERED ERROR  문의,박***,2017-02-27,완료
13698,서비스 조회 횟수를 넘기지 않았는데 LIMITED NUMBER OF SERVICE REQUESTS EXCEEDS ERROR,오***,2017-02-27,완료
13696,인증키,송***,2017-02-27,완료
13695,안녕하세요. 데이터 출력에대해서 문의드립니다.,오***,2017-02-27,완료
13693,SERVICE KEY IS NOT REGISTERED ERROR,함***,2017-02-27,완료
13684,정보가 안나오네요.,이***,2017-02-24,완료
13688,API 서비스 키를 발급받았는데 등록되지 않은 서비스키라고 에러뜹니다.,정***,2017-02-24,완료
13687,공공데이터 수정시 파일을 다운받아 수정한 후 파일 첨부하면 인증키가 부여된 파일로 등록해주세요라는 메세지가 뜹니다.,이***,2017-02-24,완료
13639,상가(상권)정보 데이터 재문의,현***,2017-02-20,완료
13681,UNREGISTERED IP ERROR,박***,2017-02-24,완료
13680,버스노선정보조회서비스 SERVICE KEY IS NOT REGISTERED ERROR,오***,2017-02-24,완료
13679,버스도착정보조회 서비스 활용 문의,오***,2017-02-23,완료
13678,"안녕하세요. NORMAL SERVICE 라고 출력이 되는데요, 무슨 의미인지 궁금해서 문의드립니다.",이***,2017-02-23,완료
13675,SERVICE KEY IS NOT REGISTERED ERROR,김***,2017-02-23,완료
13673,건강보험심사평가원 제공 서비스 관련 문의,이***,2017-02-23,완료
13669,국민연금 사업장정보 조회 관련 문의,김***,2017-02-23,완료
13671,동네예보의 초단기실황을 조회 오류,김***,2017-02-23,완료
13670,버스정류소정보조회서비스 승인이 났는데 99 SERVICE KEY IS NOT REGISTERED ERROR납니다.,이***,2017-02-23,완료
13668,운영계정 신청 후 UNREGISTERED_IP_ERROR,박***,2017-02-23,완료
13667,버스도착정보조회ㅠㅠ,오***,2017-02-22,완료
13659,나라장터 계약현황 용역조회시 공종명 필터링 안되는 경우,이***,2017-02-22,완료
13663,운영계정 변경 후 UNREGISTERED_IP_ERROR,박***,2017-02-22,완료
13661,버스도착정보조회 문의드립니다.,오***,2017-02-22,완료
13655,(기상청) 동네예보 open-api 호출되지 않는 문제,최***,2017-02-21,완료
13656,실거래가 제공 api검색 조건 추가 요청,블******,2017-02-21,완료
13650,IP 추가 후 Http Status 420에러 답변에 대한 내용입니다.,김***,2017-02-21,완료
13654,(기상청)동네예보서비스 open-api 호출되지 않는 문제,최***,2017-02-21,완료
13652,서버용 인증키 오류,박***,2017-02-21,완료
13653,버스 정류소정보조회서비스에 대해서 문의드립니다.,오***,2017-02-21,완료
13649,동네예보정보조회서비스 api 승인 지연,손***,2017-02-21,완료
13646,데이터에 대한 문의입니다.,하***,2017-02-21,완료
13644,공공데이터 제공 신청 취소에 관한 문의입니다.,이***,2017-02-20,완료
13643,장기 요양기관 조회 API 질문,김***,2017-02-20,완료
13642,IP를 추가로 등록한 API화면에서 에러가 발생합니다.,김***,2017-02-20,완료
13645,SERVICE ACCESS DENIED ERROR.,이***,2017-02-20,완료
13638,"기상청 AWS 자료 요청시 ""LIMITTED NUMBER OF SERVICE REQUESTS EXCEEDS ERROR.""",정***,2017-02-20,완료
13641,마을버스 버스 도착 알림 방법 문의,박***,2017-02-20,완료
13634,"국내선박운항정보 서비스, 요금관련 문의",전***,2017-02-20,완료
13636,가용한 세션이 존재하지 않습니다.,정***,2017-02-20,완료
13635,국민연금 사업장정보 API 관련,김***,2017-02-20,완료
13631,IP를 추가등로록한 API화면에서 에러가납니다.,김***,2017-02-19,완료
13628,국내선박운항정보 서비스,전***,2017-02-17,완료
13627,품목별 국가별 수출입실적 서비스 문의,윤***,2017-02-17,완료
13605,건축물  관련 API의 법정동 코드 변경 시 처리 문의,맹***,2017-02-15,완료
13622,22 Limit 오류 해결 요청,김***,2017-02-17,완료
13623,참여마당 공공데이터 제공신청 확인,정**,2017-02-17,완료
13620,신체검사,박***,2017-02-16,완료
13615,[재요청] SERVICE KEY IS NOT REGISTERED ERROR.,최***,2017-02-16,완료
13616,신동네예보(ForecastSpaceData) 호출시 크로스도메인 문제 문의드립니다.,노***,2017-02-16,완료
13618,대기오염정보 측정소 목록 조회 안됨,김***,2017-02-16,완료
13617,ODA 사업 정보 조회 오류,이***,2017-02-16,완료
13611,22 리미트 오류가 발생합니다.,김***,2017-02-15,완료
13608,전국오염원 OPENAPI 호출시 문제점,조***,2017-02-15,완료
13613,API 재발급 이용 문의,김***,2017-02-15,완료
13603,국민연금 가입 통계정보제공 서비스 운영신청 확인 요청,백***,2017-02-15,완료
13602,궁금한점이 있어서 문의합니다,강***,2017-02-15,완료
13604,에러코드 문의,백***,2017-02-15,완료
13609,JSON 데이타요청,송***,2017-02-15,완료
13594,"건축물 관련 API의 시군구코드, 법정동코드 관련 문의",맹***,2017-02-14,완료
13601,api 입력값 범위와 한 번에 받아올 수 있는 최대 데이터 개수,이***,2017-02-15,완료
13600,SERVICE KEY IS NOT REGISTERED ERROR,최***,2017-02-15,완료
13598,활용 계정 신청할려고 하는데요?,박***,2017-02-14,완료
13597,대구 버스,박***,2017-02-14,완료
13596,API 오류 문의,우******,2017-02-14,완료
13595,인증키 만료응답 확인 요청,전***,2017-02-14,완료
13593,화물기 스케줄 변경시에 도착날짜 확인할수 있는지,에******,2017-02-14,완료
13589,HTTP_ERROR 관련 문의,배***,2017-02-13,완료
13587,우편번호 API 일일 트래픽 관련 문의 드립니다.,이***,2017-02-13,완료
13586,API 페이지 요청 오류 질문입니다.,정***,2017-02-13,완료
13579,API요청 시 로그인..,김***,2017-02-10,완료
13585,자꾸 인증키가 안되네요,박***,2017-02-12,완료
13583,주변버스 정보 서비스 키 에러,권***,2017-02-11,완료
13581,건축물대장 및 건축인허가 API에서 returnReasonCode 4가 나옵니다.,수******,2017-02-10,완료
13582,SERVICE ACCESS DENIED ERROR 오류,김***,2017-02-11,완료
13578,SERVICE KEY IS NOT REGISTERED ERROR.,정***,2017-02-10,완료
13577,지하철 시간표 관련. 마을버스관련질문,박***,2017-02-10,완료
13573,도내 별장가구수 규모를 알수 있는 방법은?,남***,2017-02-10,완료
13571,서비스키가 등록 되지 않았다고 합니다.,이***,2017-02-09,완료
13568,SERVICE KEY 에러,김***,2017-02-09,완료
13570,우리동네 보육시설 API정보 최신화,정***,2017-02-09,완료
13569,소속기관 변경 요청,권***,2017-02-09,완료
13563,API 요청시 아래 서비스키 오류 발생 합니다.,이***,2017-02-09,완료
13564,API 요청시 데이터가 화면에 보이지 않습니다.,이***,2017-02-09,완료
13560,공공데이터 제공신청 관련문의,한***,2017-02-09,완료
13562,"군 입영취소, 연기 ROTC에 관해",윤***,2017-02-09,완료
13559,마이페이지 활용현황 조회 문의,김***,2017-02-09,완료
13555,LIMITED NUMBER OF SERVICE REQUESTS EXCEEDS ERROR.,박***,2017-02-07,완료
13556,카투사 지원을 준비하고있습니다.,한***,2017-02-07,완료
13551,학교건강검사 표본조사,김***,2017-02-07,완료
13550,실무담당자 변경 요청,박***,2017-02-07,완료
13549,공공데이터 호출 관련 호출 주소 및 요청 변수 공유,김***,2017-02-07,완료
13540,대기환경정보 조회서비스가 값이 들어오지 않습니다.,이***,2017-02-07,완료
13545,API요청 관련,김***,2017-02-07,완료
13546,트래픽관련,김***,2017-02-07,완료
13547,제공신청에 관해 질문있습니다.,한***,2017-02-07,완료
13542,단지에 관해서입니다,박***,2017-02-07,완료
13541,업데이트 시점에 대한 문의입니다.,정***,2017-02-07,완료
13538,SERVICE ACCESS DENIED ERROR.,임***,2017-02-06,완료
13508,서울버스 6511버스 도착 데이터 오류.,박***,2017-02-02,완료
13530,데이터 다운로드 질문,김***,2017-02-04,완료
13536,TAGO openAPI 버스정류장 위치기반 검색 관련 문의입니다.,한***,2017-02-06,완료
13534,지번주소 우편번호 조회서비스 시/군/구 정보 문의,권***,2017-02-06,완료
13525,국민연금 사업장정보 API 관련,김***,2017-02-03,완료
13535,ERVICE KEY IS NOT REGISTERED ERROR.,임***,2017-02-06,완료
13531,SERVICE KEY IS NOT REGISTERED ERROR.,정***,2017-02-05,완료
13528,"DATA활용 신청 후, 신청취소",김***,2017-02-03,완료
13520,HTTP_ERROR문의,김***,2017-02-03,완료
13529,SERVICE KEY IS NOT REGISTERED ERROR,현***,2017-02-03,완료
13517,식품영양성분DB 정보 다시 질문드립니다.,박***,2017-02-02,완료
13527,SERVICEKEY IS NOT REGISTERED ERROR,임***,2017-02-03,완료
13521,기관회원 실무담당자 변경 요청,신***,2017-02-03,완료
13518,입찰공고목록 정보에 대한 공사기초금액조회 API,차***,2017-02-02,완료
13519,SERVICE KEY IS NOT REGISTERED ERROR,김***,2017-02-02,완료
13516,기관회원 담당자 변경,정***,2017-02-02,완료
13515,2차 교통사고 관련 건으로 문의드립니다.,박***,2017-02-02,완료
13507,조달청 물품목록정보서비스 목록정보(일반검색) 품목 목록 조회 관련 확인요청드립니다.,오***,2017-02-01,완료
13488,이용문의,정***,2017-01-31,완료
13485,부산 시내버스 api,이***,2017-01-29,완료
13511,다국어 관광정보 각 field,박***,2017-02-02,완료
13510,기상청 동네예보 시간 문의,백***,2017-02-02,완료
13506,항공편 일별 검색 API,비******,2017-02-01,완료
13505,서비스 정확도 관련 질문,비******,2017-02-01,완료
13500,LIMITED NUMBER OF SERVICE REQUESTS EXCEEDS ERROR 문의,임***,2017-02-01,완료
13501,공공데이터중 위치정보를 포함한 서비스를 사용시 위치기반서비스사업신고필증이 필요한 경우,강***,2017-02-01,완료
13496,건강보험심사평가원 서비스 변경 관련 확인 요청,류***,2017-02-01,완료
13499,아래 질문 관련 이어서 문의 드립니다.,김***,2017-02-01,완료
13494,이용문의,임***,2017-02-01,완료
13498,기상청 데이터 서비스키 에러,김***,2017-02-01,완료
13491,LIMITED NUMBER OF SERVICE REQUESTS EXCEEDS ERROR 문의,박***,2017-01-31,완료
13490,HTTP_ERROR 문의,박***,2017-01-31,완료
13492,서비스 키,이***,2017-01-31,완료
13483,축산농가현황 개방여부,장***,2017-01-28,완료
13482,전기자동차 공공충전소 현황 문의,조***,2017-01-26,완료
13476,[동네예보조회서비스] 파고 문의,이***,2017-01-25,완료
13480,전국공중화장실표준데이터 입력파라메터 질문입니다.,배***,2017-01-26,완료
13478,부산 지하철 시간표 api 파이썬 에러 10060,양***,2017-01-25,완료
13477,전국 공중화장실표준데이터 api 호출 결과데이터에 대해 질문드립니다.,배***,2017-01-25,완료
13471,전국 공중 화장실 표준데이터 api 호출 확인부탁드립니다.,배***,2017-01-24,완료
13472,전국어린이집표준데이터가 api호출이 안됩니다.,황***,2017-01-24,완료
13475,대중교통 버스정류소 개선안,권***,2017-01-25,완료
13473,국문 관광정보 서비스 관련 문의,하***,2017-01-24,완료
13470,ACCESS DENIED ERROR 처리 좀 해주세요,이***,2017-01-24,완료
13468,SERVICE ACCESS DENIED ERROR 에러,임***,2017-01-24,완료
13466,이거 추가될 계획이 있나요?,이***,2017-01-23,완료
13467,api 활용에 대한 질문입니다.,하***,2017-01-24,완료
13464,서비스키 관련,김***,2017-01-23,완료
13460,버스관련 API활용문의.,정***,2017-01-23,완료
13463,SERVICE KEY IS NOT REGISTERED ERROR 확인 부탁드립니다.,함***,2017-01-23,완료
13461,중기예보정보조회서비스 이용시 에러,임***,2017-01-23,완료
13459,전국재해위험지구 관련 문의,정***,2017-01-23,완료
13457,SERVICE KEY IS NOT REGISTERED ERROR,조***,2017-01-23,완료
13456,축산물등급판정서비스 503에러,김***,2017-01-23,완료
13455,운영계정 생성 및 이용기간 문의,김***,2017-01-23,완료
