No,Title,Writer,Date,Status
13398,일반인증키 ==> 서버용 인증키로 변경 ( SERVICE KEY IS NOT REGISTERED ERROR ),이***,2017-01-16,완료
13394,12월 분석활용가격정보 미업로드 확인,손***,2017-01-16,완료
13396,화학물질 목록 정보 SERVICE KEY IS NOT REGISTERED ERROR,이***,2017-01-16,완료
13390,일일 트래픽 제한 문의,조***,2017-01-14,완료
13393,조달청 입찰정보 리미트 에러 문의,박***,2017-01-16,완료
13392,SERVICE ACCESS DENIED 에러가 납니다.,류***,2017-01-16,완료
13382,나라장터 오픈API관련 문의,장***,2017-01-13,완료
13388,물질안전보건자료 요청시 SERVICE KEY IS NOT REGISTERED ERROR,이***,2017-01-13,완료
13386,국가별 수출입 실적 SERVICE KEY IS NOT REGISTERED ERROR.,이***,2017-01-13,완료
13383,병무청 병역사항 사전열람,주***,2017-01-13,완료
13381,에러,김***,2017-01-13,완료
13380,국가 대기오염 정보 API를 사용 질문드립니다.,이***,2017-01-12,완료
13379,"버스도착정보조회서비스, 버스정류소정보조회서비스를 사용하려고 합니다.",이***,2017-01-12,완료
13366,전국CCTV표준데이터 OPEN API 활용신청,조***,2017-01-12,완료
13377,시외버스정보 API 문의드립니다.,박***,2017-01-12,완료
13375,고속도로 휴게소 주유소 정보 업데이트 주기 문의,김***,2017-01-12,완료
13373,SERVICE KEY IS NOT REGISTERED ERROR 입니다.,이***,2017-01-12,완료
13371,위치값 관련,오***,2017-01-12,완료
13369,인증키 에러.,김***,2017-01-12,완료
13368,기관회원 로그인..,김***,2017-01-12,완료
13367,기상관측소 및 AWS 10분강우 자료 요청드립니다,강***,2017-01-12,완료
13365,API 활용중 서버에러 관련,오***,2017-01-11,완료
13363,인증키가 틀렸다는 에러가 뜹니다,박**,2017-01-11,완료
13362,api활용방법,오***,2017-01-11,완료
13359,전국CCTV표준데이터 OPEN API 활용신청,조***,2017-01-11,완료
13358,건축물 대장 키 오류 입니다. 확인 부탁 드립니다.,정***,2017-01-11,완료
13356,"""SERVICE KEY IS NOT REGISTERED ERROR."" 문제",박***,2017-01-11,완료
13357,service key is not registered error,김***,2017-01-11,완료
13354,오퍼레이션 등록시...,김***,2017-01-10,완료
13352,축산이력정보 테스트하려고 하는데 인증키를 넣어도 안되네요,주***,2017-01-10,완료
13349,"아파트매매 실거래 자료에서 Open API 연결시 ""서버에 연결할 수 없습니다""라고 나옵니다.",서**,2017-01-10,완료
13347,국민연금 사업장정보 API 관련,김***,2017-01-10,완료
13348,인증키가 invalid하다고 나옵니다.,송***,2017-01-10,완료
13346,데이터 제공신청 요청합니다.,김***,2017-01-10,완료
13340,속도문제..,김***,2017-01-09,완료
13332,업데이트가 안되어있고 한가지 질문합니다.,이***,2017-01-06,완료
13343,인증키 정확히 입력하였는데 에러 발생합니다.~,오***,2017-01-09,완료
13341,SERVICE_KEY_IS_NOT_REGISTERED_ERROR,염***,2017-01-09,완료
13337,SERVICE ACCESS DENIED ERROR.,오***,2017-01-09,완료
13342,동네예보정보조회서비스 문의드립니다.,김***,2017-01-09,완료
13258,상가정보 DB 문의,도***,2016-12-29,완료
13335,우편API 신청해서 키를 받았는데,장***,2017-01-07,완료
13325,인증키 문의 드립니다.,김***,2017-01-06,완료
13324,환경표지인증정보조회 서비스 문의,한***,2017-01-06,완료
13321,부산시 시내버스 운행정보 서비스 질문입니다,김***,2017-01-05,완료
13326,포털사용 문의,조***,2017-01-06,완료
13328,버스관련데이터 신청,오***,2017-01-06,완료
13331,공공데이터 신청 관련,한***,2017-01-06,완료
13314,국민연금사업장정보 API 관련,김***,2017-01-05,완료
13313,"특정년도, 특정 학교코드 값 하나만 나오게 되어있는데요~ 전체값을 받으려면 어떻게 해야하나요?",최***,2017-01-05,완료
13300,대학원 정보 문의,박***,2017-01-04,완료
13307,데이터 요청 오류,김***,2017-01-05,완료
13305,포털 이용 문의,이***,2017-01-05,완료
13301,국회의원 정보제공 서비스 API 오류,김***,2017-01-04,완료
13275,국민연금사업장정보서비스관련,김***,2017-01-02,완료
13302,열차정보 서비스 api 관련 문의드립니다.,조***,2017-01-05,완료
13303,병원코드정보서비스 ERVICE KEY IS NOT REGISTERED ERROR 처리요청,김***,2017-01-05,완료
13299,데이터등록 신청시 심의기간,유***,2017-01-04,완료
13298,SERVICE KEY IS NOT REGISTERED ERROR 메세지 관련 질문 입니다.,김***,2017-01-04,완료
13294,병역판정검사 신청을 하려고하는데,박***,2017-01-03,완료
13292,"기업 가입 시, 인증서 등록에 관한 질문입니다.",손***,2017-01-03,완료
13287,LIMITED_NUMBER_OF_SERVICE_REQUESTS_PER_SECOND_EXCEEDS_ERROR,김***,2017-01-03,완료
13289,경기도버스정보 API 오류 문의,김***,2017-01-03,완료
13290,동물보호관리시스템 유기동물 조회 서비스 에러 관련 확인 요청,전***,2017-01-03,완료
13291,재요청 : 전국 병‧의원 찾기 서비스 SERVICE KEY IS NOT REGISTERED ERROR 요청,김***,2017-01-03,완료
13288,중기에보조회 신청,여***,2017-01-03,완료
13286,전국 병‧의원 찾기 서비스  SERVICE KEY IS NOT REGISTERED ERROR 요청,김***,2017-01-03,완료
13285,99 SERVICE KEY IS NOT REGISTERED ERROR,김***,2017-01-03,완료
13270,항목이 빠진 것 같습니다,김***,2017-01-02,완료
13283,SERVICEKEY IS NOT REGISTERED ERROR,박***,2017-01-03,완료
13281,측정소별 실시간 측정정보조회 오퍼레이션 명세 요청시 인증키 에러발생,이***,2017-01-02,완료
13278,공공데이터 정보 제공 관련,강***,2017-01-02,완료
13279,인천국제공항 운항정보 API,김***,2017-01-02,완료
13271,국토지리정보원 서비스 오류,성***,2017-01-02,완료
13274,데이터베이스 파일 제공 가능여부,박***,2017-01-02,완료
13273,SERVICE KEY IS NOT REGISTERED ERROR,손***,2017-01-02,완료
13269,관광정보 API 문제 ㅠ,유***,2017-01-01,완료
13265,"""측정소정보 조회 서비스"" SERVICE ACCESS DENIED ERROR  발생 문의",이***,2016-12-30,완료
13267,기상청 (신)동네예보정보조회서비스 카테고리 추가 관련,정***,2016-12-30,완료
13266,오존황사조회 서비스 INVALID REQUEST PARAMETER ERROR 문제에 대해 문의 드립니다.,최***,2016-12-30,완료
13259,LIMITED NUMBER OF SERVICE REQUESTS EXCEEDS ERROR,손***,2016-12-29,완료
13254,보육정보 조회 서비스 URL?,서***,2016-12-28,완료
13253,DEADLINE HAS EXPIRED ERROR,김***,2016-12-28,완료
13264,service access denied error,정***,2016-12-29,완료
13260,결과에 대한 문의,오***,2016-12-29,완료
13261,service key is not registered,정***,2016-12-29,완료
13262,service key is not registered,정***,2016-12-29,완료
13263,service key is not registered,정***,2016-12-29,완료
13252,unregistered ip error,윤***,2016-12-28,완료
13251,api 사용 문의,오***,2016-12-28,완료
13245,OpenAPI 서버 적용 후 에러가 발생합니다.,김***,2016-12-28,완료
13249,물질안전보건자료 결과값이 다른 이유를 알고 싶습니다.,선***,2016-12-28,완료
13247,데이터 등록시 심의는 누가하는건가요?,유***,2016-12-28,완료
13246,26일에 활용신청한 API 조회시 SERVICE ACCESS DENIED ERROR 발생합니다!,김***,2016-12-28,완료
13242,Service Access 오류 관련,최***,2016-12-28,완료
13241,버스 배차시간,김***,2016-12-28,완료
13239,조회방법문의드려요,김***,2016-12-27,완료
13240,LIMITED NUMBER OF SERVICE REQUESTS EXCEEDS ERROR,손***,2016-12-28,완료
13232,http/1.0 403,황***,2016-12-27,완료
13237,service key is not registered error.,윤***,2016-12-27,완료
13238,SERVICE KEY IS NOT REGISTERED ERROR,이***,2016-12-27,완료
13236,SERVICE ACCESS DENIED ERROR,손***,2016-12-27,완료
13151,내부 서비스 오류 해결 부탁드립니다.,이***,2016-12-18,완료
13036,안녕하세요 국회의원 정보 api를 사용하려고 하는데,류***,2016-12-07,완료
13234,SERVICE KEY IS NOT REGISTERED ERROR.,이***,2016-12-27,완료
13233,UNREGISTERED IP ERROR,김***,2016-12-27,완료
13224,버스노선정보 상세기능정보 요청변수부분 오류 문의,남***,2016-12-26,완료
13225,서울특별시 정류소정보조회 서비스 API 오류 문의,지***,2016-12-26,완료
13228,UNREGISTERED IP ERROR,손***,2016-12-26,완료
13220,SERVICE ACCESS DENIED ERROR,손***,2016-12-26,완료
13218,Key인증실패: SERVICE ACCESS DENIED ERROR.[인증모듈 에러코드(20),강***,2016-12-26,완료
13215,SERVICE KEY IS NOT REGISTERED ERROR 오류사항,박***,2016-12-26,완료
13214,SERVICE KEY IS NOT REGISTERED ERROR,손***,2016-12-26,완료
13211,이전년도 데이터도 지원가능한가요?,김***,2016-12-26,완료
13212,SERVICE ACCESS DENIED ERROR,손***,2016-12-26,완료
13213,SERVICE_KEY_IS_NOT_REGISTERED_ERROR,(******,2016-12-26,완료
13210,SERVICE_KEY_IS_NOT_REGISTERED_ERROR,김***,2016-12-25,완료
13209,공공데이터 신청 오류,오***,2016-12-25,완료
13208,입영일자 연기,이***,2016-12-24,완료
13206,사회복무요원 질문,최***,2016-12-23,완료
12917,공공데이터 목록 관련 문의,정***,2016-11-29,완료
13204,전국 약국 정보 조회 서비스 활용 문의,유***,2016-12-23,완료
13203,사고다발지역 데이터문의,김***,2016-12-23,완료
13202,UNREGISTERED IP ERROR 오류가 납니다.,손***,2016-12-23,완료
