No,Title,Writer,Date,Status
5956,물질안전보건자료 DB요청,임***,2015-04-13,완료
5955,글제목 3223관련,박***,2015-04-12,완료
5954,유동인구 DB 관련 문의,백***,2015-04-11,완료
5953,2006년이후 ECMO사용 현황,김***,2015-04-11,완료
5946,특정 정류소에 도착하는 버스정보를 조회하고자 합니다.,류***,2015-04-10,완료
5951,SERVICE ACCESS DENIED ERROR.,정***,2015-04-10,완료
5949,문의 드립니다.,박***,2015-04-10,완료
5950,"""전국 복지시설 현황"" api 사용법 및 end point",김***,2015-04-10,완료
5948,SERVICE KEY IS NOT REGISTERED ERROR,김***,2015-04-10,완료
5947,API 응답 지연 문의,정***,2015-04-10,완료
5943,SERVICE KEY IS NOT REGISTERED ERROR --;;,정***,2015-04-09,완료
5942,데이터 관련 문의드립니다.,박***,2015-04-09,완료
5941,SERVICE KEY IS NOT REGISTERED ERROR,정***,2015-04-09,완료
5938,SERVICE KEY IS NOT REGISTERED ERROR.,전***,2015-04-09,완료
5937,SERVICE ACCESS DENIED ERROR,최***,2015-04-09,완료
5939,서울시 자동차 정비 영업소 excel파일,박***,2015-04-09,완료
5934,SERVICE ACCESS DENIED ERROR,신***,2015-04-09,완료
5933,생필품가격정보 조회 서비스  API 사용중 문의사항입니다.,서***,2015-04-09,완료
5932,인증키 문의 드립니다.,이***,2015-04-09,완료
5930,세계 관세율 데이터에관한 질문 드립니다.,배***,2015-04-09,완료
5908,한국공항공사에서 제공하고있는 실시간 운항정보 API 관련하여 질문 드립니다.,김***,2015-04-07,완료
5917,축산물등급판정정보서비스에서 돼지등급평가,원***,2015-04-08,완료
5923,실시간 지하철 위치 API가 있나요??,정***,2015-04-08,완료
5925,공공데이터 포탈 pubc관련,유*****,2015-04-08,완료
5922,트래픽 초과확인,정***,2015-04-08,완료
5918,대기오염정보 API 사용중입니다,진***,2015-04-08,완료
5912,공공취업정보 조회  API 이용 중 문의드립니다.,서***,2015-04-08,완료
5890,API사용 신청을 했는데 승인은 언제 되는건가요?,김***,2015-04-06,완료
5905,안녕하세요~ 신우편번호 오픈API 문의드립니다.,원***,2015-04-07,완료
5904,전국 화장실 API???,성***,2015-04-07,완료
5902,공공취업정보 조회  API 이용 중 문의사항입니다.,서***,2015-04-07,완료
5900,고성 공룡정보 조회 서비스 이용중 문의사항입니다.,서***,2015-04-07,완료
5898,서울특별시 버스위치정보조회 서비스 사용 질문이요,이***,2015-04-06,완료
5896,[전국 영화등급분류 현황] 오픈API 사용에 대한 문의,장***,2015-04-06,완료
5894,대한민국정보공개와 차이점?,김***,2015-04-06,완료
5888,전국 전자세금계산서표준인증사업자 현황 사용법 문의,최***,2015-04-06,완료
5887,대전광역시 문화관광 API사용관련,안***,2015-04-06,완료
5882,SERVICE ACCESS DENIED ERROR,이***,2015-04-05,완료
5880,행정동과 법정동,윤***,2015-04-03,완료
5877,공공데이터 신청 후 답변 없음,현***,2015-04-03,완료
5866,대전광역시 관공정보 사용과 관련하여,안***,2015-04-02,완료
5872,전국모범음식점현황 이용관련,안***,2015-04-03,완료
5870,대기오염정보 조회 오픈API 관련 문의,전***,2015-04-02,완료
5869,데이터의 컬럼의 의미는 어디서 찾을 수 있나요?,조***,2015-04-02,완료
5865,API 승인 요청 및 로그인 관련 문의,이***,2015-04-02,완료
5864,전국모범음식점 데이터 불러오기와 관련해서,안***,2015-04-02,완료
5862,전국 모법음식점 현황 이용 관련,안***,2015-04-01,완료
5861,대전광역시 관광정보 사용,안***,2015-04-01,완료
5860,기상청 OpenAPI 최고/최저기온,최***,2015-04-01,완료
5859,일일 트래픽 증설 요청 건,류***,2015-04-01,완료
5857,한도 확인,이***,2015-04-01,완료
5855,API 한도초과,이***,2015-04-01,완료
5850,기상청 OpenAPI 응답값 오류,최***,2015-04-01,완료
5846,단기 예보 조회 문의,이***,2015-04-01,완료
5839,일일 트래픽 증설 요청,류***,2015-03-31,완료
5840,저작권등록정보서비스 API 이용관련 문의입니다.,서***,2015-04-01,완료
5836,TM 기준 좌표 조회,윤***,2015-03-31,완료
5835,API 신청 관련 문의입니다.,서***,2015-03-31,완료
5834,에러가 발생합니다.,서***,2015-03-31,완료
5828,버스위치 api에 대해서 추가로 문의를 드리니다.,강***,2015-03-31,완료
5810,xml 을 jsonp 호출시 데이터 문법 오류 문제,송***,2015-03-28,완료
5829,동물의약품 정보 api호출시 sql 데이터베이스 에러가 납니다.,최***,2015-03-31,완료
5817,SERVICE KEY IS NOT REGISTERED ERROR.,박***,2015-03-30,완료
5816,안드로이드 앱 개발,윤***,2015-03-30,완료
5808,어린이보호구역 정보를 얻을 수 있는 기관정보 요청합니다.,최***,2015-03-27,완료
5814,축산물 등급판정정보,권***,2015-03-30,완료
5813,지번조회서비스,윤***,2015-03-30,완료
5811,버스 위치정보 부적합에 대해서,강***,2015-03-29,완료
5809,행정자치부 봉사참여정보서비스 api 문의드립니다.,김***,2015-03-27,완료
5806,값이 출력이 되지 않네요.,강***,2015-03-27,완료
5801,나라장터 종합쇼핑몰 검색,박***,2015-03-26,완료
5800,SERVICE ACCESS DENIED ERROR.에러가 납니다.,박***,2015-03-26,완료
5799,쇠고리 이력정보 문의,송***,2015-03-26,완료
5774,한국예탁결제원 증권정보 API 문의,김***,2015-03-24,완료
5787,페이지에 접속할 수 없습니다.,서***,2015-03-26,완료
5790,서비스키가 등록되지 않았다고 나옵니다.,김***,2015-03-26,완료
5786,페이지를 찾을 수 없습니다.,서***,2015-03-26,완료
5785,"도로명,지번 주소 검색 오류에 대해 문의 드립니다.",구***,2015-03-26,완료
5782,Open API 호출시 인증키 오류입니다.,박***,2015-03-26,완료
5781,gps값에 대해서,강***,2015-03-25,완료
5780,SERVICE KEY IS NOT REGISTERED ERROR.,한***,2015-03-25,완료
5775,행정자치부 오픈 API 관련 문의입니다.,김***,2015-03-24,완료
5753,나라장터 open api관련 문의 사항,이***,2015-03-23,완료
5776,안녕하세요 일일트래픽 관련 문의 있습니다,이***,2015-03-25,완료
5772,자료 언제 보내주나요?,한***,2015-03-24,완료
5771,중복 출력이 됩니다.,강***,2015-03-24,완료
5763,나라장터 open API 관련 문의 사항입니다.,이***,2015-03-24,완료
5766,도로명주소 문의,원***,2015-03-24,완료
5752,나라장터 open API관련 문의사항입니다.,이***,2015-03-23,완료
5751,버스 회자 정보를 알 수 있을까요?,강***,2015-03-22,완료
5750,정류소 일련번호 출력에 대해서,강***,2015-03-22,완료
5746,도착정보조회서비스를 이용 시 에러 발생 문의,이***,2015-03-20,완료
5743,OPEN API SOAP 통신 사용법 문의드립니다.,김***,2015-03-20,완료
5738,문의합니다.,조***,2015-03-20,완료
5739,인천 지역 버스 노선별 정류소 좌표 문의입니다.,이***,2015-03-20,완료
5736,우편번호 api 조회가 안됩니다.,백***,2015-03-20,완료
5737,실수로 연장신청이 되어 버렸습니다.,함***,2015-03-20,완료
5735,친환경인증정보 API 문의드립니다.,문***,2015-03-20,완료
5733,답변에 따른 수정 서비스키에러,이***,2015-03-19,완료
5731,SERVICE KEY IS NOT REGISTERED ERROR,이***,2015-03-19,완료
5725,OPEN API SOAP 사용법 문의드립니다.,김***,2015-03-18,완료
5723,전국 병‧의원 찾기 서비스 재문의,성***,2015-03-18,완료
5721,전국 병‧의원 찾기 서비스 문의,성***,2015-03-17,완료
5719,공공데이터 개방 목록 등록 방법에 대해,동***,2015-03-17,완료
5717,SERVICE KEY IS NOT REGISTERED ERROR,이***,2015-03-17,완료
5718,링크가 이상합니다.,이***,2015-03-17,완료
5711,자료제공 여부를 알려주세요,김***,2015-03-17,완료
5714,의약품정보 제공 문의드립니다.,김***,2015-03-17,완료
5712,수신된 데이터가 배포한 서버에서 한글이 깨집니다.,김***,2015-03-17,완료
5709,[QNA]  SERVICE KEY IS NOT REGISTERED ERROR 오류.,황***,2015-03-17,완료
5704,데이터 제공신청 후 10일째 접수대기중입니다.,박***,2015-03-16,완료
5708,창업넷 콘텐츠 조회 서비스 오픈API 데이터연동이 안됩니다.,(******,2015-03-16,완료
5702,동네예보 관련 질문입니다.,양***,2015-03-16,완료
5701,서울 경기 버스정류장 정보가 나오지 않습니다.,김***,2015-03-15,완료
5698,공공취업정보 조회 서비스 관련문의입니다.,이***,2015-03-13,완료
5696,대중교통환승경로 조회 서비스 api 관련 문의 드립니다.,한***,2015-03-13,완료
5695,정류소정보조회 서비스 api 관련 문의,한***,2015-03-13,완료
5697,공공데이터 활용 상업적 이용 어디까지?,이***,2015-03-13,완료
5694,ID변경이 가능한가요?,장***,2015-03-13,완료
5693,기상청 '기상산업진흥법' 하위 시행령 및 시행규칙 일부개정안을 입법예고에 따른 공공데이터 포털의 변화를 알고싶습니다.,김***,2015-03-13,완료
5639,SERVICE KEY IS NOT REGISTERED ERROR 확인좀 부탁드립니다.,박***,2015-03-06,완료
5665,키확인 다시부탁드립니다.,박***,2015-03-10,완료
5677,화학물질 정보 api 사용 문의사항,박***,2015-03-11,완료
5690,제주특별자치도 관광정보 사이트 제공 데이터 관련,정***,2015-03-12,완료
5688,사진 정보를 보고 싶습니다.,홍***,2015-03-12,완료
5682,기상청 API 유료화?,김***,2015-03-12,완료
5686,입찰정보,문***,2015-03-12,완료
5680,OPEN API를 적용한 앱의 광고 여부,김***,2015-03-11,완료
5676,데이터 활용 승인 요청 재질문 입니다,신***,2015-03-11,완료
5672,문의 드립니다.,박***,2015-03-10,완료
5671,데이터 활용 승인,신***,2015-03-10,완료
5668,공매서비스 제한이 걸렸습니다.,전***,2015-03-10,완료
5662,축제 openAPI 확인 해보니 안되던데 잘못된거 있나 봐주세요,김***,2015-03-10,완료
5658,입찰정보문의,문***,2015-03-09,완료
5657,자전거 대여 및 서비스지점(?)위치정보 요청드립니다.,원***,2015-03-09,완료
5656,지자체 공공데이터 포털사이트 현황에 대해 문의드립니다.,서***,2015-03-09,완료
5654,장바구니 가격,유***,2015-03-09,완료
5653,저번에 축제 open api 오류,김***,2015-03-09,완료
5650,버스도착정보 조회 서비스 관한 문의,김***,2015-03-08,완료
5641,마이페이지 나의 관심공공정보 어떻게 확인하나요?,백***,2015-03-06,완료
5635,SERVICE KEY IS NOT REGISTERED ERROR 반환오류,이***,2015-03-05,완료
5630,제주_관광객_PNU단위_유동인구_비율포함 파일 관련 문의,정***,2015-03-05,완료
5628,측정소 목록 조회 api 관련 질문드립니다.,이***,2015-03-04,완료
5627,서울특별시에서 제공하는 버스위치정보조회 서비스 관련 문의,방***,2015-03-04,완료
5626,API 승인 관련 문의 입니다.,표***,2015-03-03,완료
5625,일일트래픽,이***,2015-03-03,완료
5621,버스위치정보 api,방***,2015-03-02,완료
5620,api 일일트래픽 확인이요,이***,2015-03-02,완료
5619,수도권 지하철정보,권***,2015-03-02,완료
5613,API 일일트래픽 갱신은 언제 되나요?,박***,2015-03-02,완료
5612,15-1 노선,김***,2015-03-01,완료
5611,공공데이터 활용신청 처리기한 초과,김***,2015-03-01,완료
5610,api에 request할 수 있는 횟수에 제한이 있나요?,이***,2015-02-27,완료
5609,개인홈페이지에 open API를 사용하여 기상청 미세먼지 측정 내용을 보고 싶습니다.,채***,2015-02-27,완료
5608,일일트레픽 상향 조정요청,김***,2015-02-27,완료
5603,수원 일부 30번 버스에 33번 노선이 붙어있습니다.,윤***,2015-02-26,완료
5585,부산시 시내버스 운행정보 서비스 오류 문의,허***,2015-02-25,완료
5602,답변 감사합니다.,이***,2015-02-26,완료
5597,노인일자리모집공고서비스에 대해 문의드립니다.,하***,2015-02-26,완료
5596,전국 초등학교 통학 구역 현황이 전국이 아닌데요,이***,2015-02-26,완료
5595,전국 학교 시간표 정보,박***,2015-02-25,완료
5586,서비스키 문제,문***,2015-02-25,완료
5594,척추 관련 의료비,이**,2015-02-25,완료
5588,JBWEB000065: HTTP Status 500 - JBWEB000248: Servlet execution threw an exception,김***,2015-02-25,완료
5592,레시피 api 오류?,이***,2015-02-25,완료
5587,SERVICE KEY IS NOT REGISTERED ERROR 는 왜 발생하는거죠?,도***,2015-02-25,완료
5584,전국 초등학교 통학 구역 현황,이***,2015-02-24,완료
5582,안녕하세요 국토교통부 api 관련 문의에요!,이***,2015-02-24,완료
5573,필터 여재 성능평가 시험 관련,이***,2015-02-24,완료
5577,전국 착한업소 현황 API,이***,2015-02-24,완료
5574,안녕하세요 신청했던 api 관련 문의드립니다,이***,2015-02-24,완료
5572,운영계정관련,조***,2015-02-24,완료
5569,기상청 동네예보화정보 서비스 요청제한수 질의.,김***,2015-02-24,완료
5570,api 관련 문의 드립니다,이***,2015-02-24,완료
5567,리턴값이 제대로 오지 않습니다.,강***,2015-02-23,완료
5565,서비스키 받고 나서 바로 요청을 보냈는데 횟수 제한 에러가 발생합니다.,한***,2015-02-23,완료
5566,[Epost] 주소검색 안됩니다.,고***,2015-02-23,완료
5564,NO OPENAPI SERVICE ERROR.,김***,2015-02-23,완료
5557,인증키 문제 입니다..,김***,2015-02-23,완료
5559,문의드립니다.,김***,2015-02-23,완료
5556,인증키 문제입니다.,최***,2015-02-23,완료
5555,아직 승인이 되지 않은거 같습니다.,강***,2015-02-22,완료
5553,"전국 (노상,노외,공영,사설) 주차장 open api관련 문의",김***,2015-02-22,완료
5548,농축산물 가격정보 조회 입니다.,도***,2015-02-17,완료
5541,기상청 단기예보 모레의 최대기온 관련 문의,김***,2015-02-16,완료
5537,안녕하세요. 궁금증 문의 드립니다.,김***,2015-02-16,완료
5535,키 인증,김***,2015-02-16,완료
5533,문의 드립니다.,김***,2015-02-13,완료
5515,조달청 open api 관련해서 다시 문의 드립니다.,오***,2015-02-10,완료
5532,재 문의 드립니다.,김***,2015-02-13,완료
5531,안녕하세여. 일반키 활용 문의 드립니다.,김***,2015-02-13,완료
5527,식품행정처분정보조회 연동시 에러부분입니다.,김***,2015-02-12,완료
5525,기존 URL 결과값 문의 드립니다.,김***,2015-02-12,완료
5517,국문관광정보 중 detailIntro호출 문제,김***,2015-02-11,완료
5513,버스노선정보조회서비스 질문좀 드릴께요,이***,2015-02-10,완료
5505,다시 문의드려요,박***,2015-02-10,완료
5503,서비스키 관련 문의 합니다.,김***,2015-02-10,완료
5501,데이터 관련 문의 사항이 있습니다.,이***,2015-02-09,완료
5499,다시 문의드립니다.,박***,2015-02-09,완료
5493,조달청 계약정보 open api 서비스 문의,오***,2015-02-09,완료
5497,여행경보 api에 대한문의,김***,2015-02-09,완료
5491,공공데이터 제공 신청 기관 문의드립니다.,박***,2015-02-09,완료
5489,에러 관련 문의 드립니다.,이***,2015-02-09,완료
5488,API 관련 문의 드립니다.,강***,2015-02-09,완료
5484,동네 단기예보 문의,정***,2015-02-09,완료
5483,'전국 학교주소 정보' API 총갯수 의문,송***,2015-02-08,완료
5479,안녕하세요,이***,2015-02-06,완료
5487,활용사례 등록에 대해서,강***,2015-02-09,완료
5476,왜 에러가 날까요?,장***,2015-02-06,완료
5473,산악정보 요청,서***,2015-02-05,완료
5469,정보데이타 가져오는 파라미터 문의,김***,2015-02-05,완료
5468,거리가 이상하게 출력됩니다.,강***,2015-02-05,완료
5467,공공데이터포털 목록 API 관련 400 Bad Request 에러,이***,2015-02-05,완료
5466,API 활용 신청 문의,이***,2015-02-05,완료
5463,안녕하세요 동네예보 문의좀 드립니다.,임***,2015-02-05,완료
5458,SERVICE ACCESS DENIED ERROR,이***,2015-02-04,완료
5459,데이터가 출력되지 않습니다.,강***,2015-02-04,완료
5460,서버인증키 재발급후 SERVICE KEY IS NOT REGISTERED ERROR에러가 발생합니다.,이***,2015-02-04,완료
5457,유효기간 연방 방법 문의,최***,2015-02-04,완료
5450,시외버스 출도착 문의 사항 입니다.,윤***,2015-02-02,완료
5451,서비스 호출 확인부탁드립니다,이***,2015-02-03,완료
5447,신청을 했는데 여전합니다.,강***,2015-02-02,완료
5445,지번주소 서비스 추가문의,윤***,2015-02-02,완료
5444,동네예보 문의드립니다..,임***,2015-02-02,완료
5443,동네 초단기예보 문의,정***,2015-02-02,완료
5440,지번주소 조회 서비스,윤***,2015-02-02,완료
5442,SERVICE ACCESS DENIED ERROR,강***,2015-02-02,완료
5439,동네예보 추가질문,정***,2015-02-02,완료
5433,주식정보서비스 사용방법이 잘못됐는지 확인 부탁 드립니다.,이***,2015-01-31,완료
5438,날씨예보조회,정***,2015-02-02,완료
5437,날씨예보 문의,정***,2015-02-02,완료
5434,SERVICE ACCESS DENIED ERROR,이***,2015-01-31,완료
5432,도로명주소 검색서비스,윤***,2015-01-30,완료
5431,동네예보 트래픽 제한 질문입니다.,임***,2015-01-30,완료
5430,서비스 접근에러,윤***,2015-01-30,완료
5426,안드로이드앱에서 버스도착API 적용 방법 문의,김***,2015-01-30,완료
5425,동네예보 데이터 조회 문의,정***,2015-01-30,완료
5423,서비스 접근거부,윤***,2015-01-30,완료
5422,어플리케이션 에러,윤***,2015-01-30,완료
5421,jsonp 로 data 가져오는 문제..,여***,2015-01-30,완료
5420,전국 의료기관 현황에 대해서,강***,2015-01-29,완료
5419,조달청 API 문의 드립니다.,정***,2015-01-29,완료
5416,경기도 버스 도착정보  조회 시스템,백***,2015-01-29,완료
5414,버스노선api,박***,2015-01-28,완료
5412,승인 요청 재문의,정***,2015-01-28,완료
5409,해외여행안전정보 API 에서 이미지 노출 관련,이***,2015-01-28,완료
5411,관리자님! Open API 제공 일정 확인 부탁드려요,양***,2015-01-28,완료
5408,openapi 확인부탁드립니다.,심***,2015-01-28,완료
5407,경기지역 api관련 문의,이***,2015-01-27,완료
5404,대기오염정보 조회 서비스 API 재문의 드립니다.,이***,2015-01-27,완료
5403,오픈 API 승인 관련,정***,2015-01-27,완료
5401,건강기능식품정보조회 서비스키 에러,이***,2015-01-27,완료
5399,API 승인 수락은 언제쯤 ?,김***,2015-01-27,완료
5397,측정소정보 조회 서비스 API관련하여 문의드립니다.,이***,2015-01-27,완료
5392,동네 예보에 관련된 정보 문의좀 드릴게요,임***,2015-01-27,완료
5390,공공 api 노선정보조회서비스 인증실패...,박***,2015-01-27,완료
5373,API승인신청 지연,오***,2015-01-23,완료
5384,대기오염정보 조회 서비스 API 관련하여 문의드립니다.,이***,2015-01-26,완료
5383,http://openapi.airkorea.or.kr/openapi 경우에 json을 사용하려면?,강***,2015-01-26,완료
5382,활용관련 문의2,임***,2015-01-26,완료
5380,활용관련 문의,임***,2015-01-26,완료
5379,대기오염정보 조회 서비스 에러입니다.,김***,2015-01-25,완료
5378,오류 문의 드립니다.,이***,2015-01-25,완료
5377,resultCode 관련하여 문의드립니다.,이***,2015-01-25,완료
5375,NORMAL SERVICE라고 나옵니다.,강***,2015-01-25,완료
5374,[REST] [인천공항] 여객편 운항현황 (국문)  오류,조***,2015-01-25,완료
5371,SERVICE KEY IS NOT REGISTERED ERROR.,이***,2015-01-23,완료
5372,service is not registered error,이***,2015-01-23,완료
5367,동네예보 데이터 조회 오류 문의,정***,2015-01-23,완료
5363,기상청 동네예보 데이터 문의,정***,2015-01-22,완료
5360,인증되지 않는 키 에러 문제,김***,2015-01-22,완료
5349,서울 버스 API를 이용하여 개발중입니다.,허***,2015-01-21,완료
5354,기상청 초단기 API 문의입니다 (재질문),최***,2015-01-22,완료
5352,기상청 초단기 API 문의입니다.,최***,2015-01-22,완료
5350,오픈API관련 질문입니다.,김**,2015-01-22,완료
5348,전국 동물병원 현황 API는 어떤 기준으로 나오는건가요?,김***,2015-01-21,완료
5342,자립형일자리 사업모집공고 목록 검색 관련 문의,김***,2015-01-20,완료
5347,API 관련 문의,정***,2015-01-21,완료
5345,공공데이터 사용방법,임***,2015-01-21,완료
5344,"실록/승정원 일기 관련,",양***,2015-01-21,완료
5341,API 호출관련 재문의,정***,2015-01-20,완료
5338,해외진출기업데이터 관련 문의,정***,2015-01-20,완료
5336,개발 계정을 운영계정으로 변경하는 방법이 궁금합니다.,최***,2015-01-20,완료
5335,국토교통부에서 제공하는 국가대중교통정보센터(tago.go.kr) API 관련 문의,조***,2015-01-20,완료
5337,개발계정 인증키 에러관련,조***,2015-01-20,완료
5334,API 에러 확인 부탁드립니다.,정***,2015-01-20,완료
5330,인증되지 않은 키라고 나옵니다.,강***,2015-01-20,완료
5329,개발계정관련,강***,2015-01-20,완료
5328,"연장신청, 회원정보 수정 관련 등",이***,2015-01-20,완료
5327,개발계정관련,강***,2015-01-20,완료
5326,경기도 버스 도착 정보 API 안되요 ㅠㅠ,강***,2015-01-19,완료
5319,노인 일자리 모집공고 서비스에 관한 문의,김***,2015-01-19,완료
5324,SERVICE KEY IS NOT REGISTERED ERROR.,김***,2015-01-19,완료
5323,SERVICE KEY IS NOT REGISTERED ERROR.,김***,2015-01-19,완료
5321,여행안전정보 긴급연락처 관련 문의드립니다.,이***,2015-01-19,완료
5318,안녕하세요 반려동물 등록대형업체 조회 서비스 api에 관해서 문의 드립니다.,황***,2015-01-19,완료
5314,UNREGISTERED IP ERROR 에러,김***,2015-01-19,완료
5311,열차 정보 서비스에 관하여...,신***,2015-01-18,완료
5309,[전국 학교 정보] 학교 정보를 모두 받아올 수 없습니다.,김***,2015-01-17,완료
5308,자료등록에 관한사항-미얀마,이***,2015-01-17,완료
5304,국토교통부 도착정보조회서비스  503 Error 나와요.,강***,2015-01-16,완료
5298,OpenAPI 관련 문의 드립니다.,정***,2015-01-16,완료
5300,도로명 주소 Open API 새우편번호 적용 여부,김***,2015-01-16,완료
5299,UNREGISTERED IP ERROR 에러,김***,2015-01-16,완료
5294,데이터 부존재,문***,2015-01-15,완료
5295,필드값 정의에 문의 드립니다.,김***,2015-01-15,완료
5293,다시 문의 드립니다. xml파일에 대해서,김***,2015-01-15,완료
5291,xml파일에서 ?value 값 확인 어떻게 하나요?,김***,2015-01-15,완료
5289,다시 문의드립니다..,최***,2015-01-15,완료
5290,data  요금납부 및 내려 받는법 문의,민***,2015-01-15,완료
5285,openAPI-[온라인 수집 가격데이터] 응답메세지의 형식이 맞지 않습니다.,성***,2015-01-15,완료
5272,api 참조 문서 내용 확인 부탁드립니다.,이***,2015-01-14,완료
5287,지하철 관련 API 문의,최***,2015-01-15,완료
5280,인코딩 오류 관련입니다.,박***,2015-01-14,완료
5278,인증키 에러,이***,2015-01-14,완료
5275,서울특별시 대중교통 환승 경로조회,백***,2015-01-14,완료
5276,국문 관광정보 서비스 코스정보 누락,공***,2015-01-14,완료
5271,노선별경유정류소목록조회 서비스 관련,박***,2015-01-14,완료
5273,결과 데이타가 다르네요,이***,2015-01-14,완료
5270,전국 학교주소 정보 API 오류..,박***,2015-01-13,완료
5266,실황 데이터가 나오지 않습니다.,남***,2015-01-13,완료
5265,자료를 볼수가 없습니다.,최***,2015-01-13,완료
5255,동네예보API 사용중인데 데이터가 넘어오지 않습니다.,이***,2015-01-13,완료
5260,동네예보 api 이상 문의,조***,2015-01-13,완료
5263,인증키 발급,강***,2015-01-13,완료
5261,인증키 발급과 개발 계정 신청관련,강***,2015-01-13,완료
5253,서비스키 확인 부탁드립니다.,조***,2015-01-12,완료
5237,서비스 인증 오류 현상,김***,2015-01-12,완료
5250,API 문의 입니다.,정***,2015-01-12,완료
5243,국민안전처 제공 API 승인 관련,안***,2015-01-12,완료
5246,노선ID로 검색하려고 하는데...,강***,2015-01-12,완료
5244,기상청-동네예보 API 사용 중 문제,김***,2015-01-12,완료
5248,날씨예보에 관해 문의드립니다.,임***,2015-01-12,완료
5251,인천 버스 정보 API,조***,2015-01-12,완료
5252,인증되지 않은 키 오류입니다.,김***,2015-01-12,완료
5247,Open API 요청파라미터 추가 되나요?,김***,2015-01-12,완료
5239,안전여행정보 API 관련 문의 드립니다.,이***,2015-01-12,완료
5233,API 요청시 인증되지 않은 키 에러 입니다.,김***,2015-01-10,완료
5225,SERVICE ACCESS DENIED ERROR 확인요청,이***,2015-01-09,완료
5224,SERVICE KEY IS NOT REGISTERED ERROR,허***,2015-01-08,완료
5221,soap방식 wsdl이 안되네요 확인 부탁드립니다,김***,2015-01-07,완료
5223,오픈 API 사용법을 모르겠습니다.,김***,2015-01-08,완료
5222,병원정보서비스 키 문의,김***,2015-01-07,완료
5209,공공데이터 신청 이 완료 되었으나 데이터가 없습니다.,서***,2015-01-06,완료
5217,경기도 버스 위치정보 서비스 질문드립니다.,백***,2015-01-07,완료
5210,개인 계정에서 기관 계정으로 변하려고 합니다.,공***,2015-01-06,완료
5203,항공운항정보 api 속도 느림과 resultCode 값 변경,김***,2015-01-06,완료
5200,항공기 운항정보 조회시 오류 발생,이***,2015-01-06,완료
5199,동네예보 404에러,백***,2015-01-06,완료
5206,인증오류ㅠ,최***,2015-01-06,완료
5202,공공데이터 제공신청할려고 하는데요,김***,2015-01-06,완료
5201,아무리해도 안되요,최***,2015-01-06,완료
5198,지번주소 검색서비스시 서비스키가 등록되지 않았다는 오류가 뜹니다.,이***,2015-01-06,완료
5197,인증키 오류,황***,2015-01-05,완료
5195,지역에 따른 음식물배출량을 알수 있나요?,김***,2015-01-05,완료
5193,인증키 오류,최***,2015-01-05,완료
5192,경기도 지역 내 음식점 등 업소에서 남은 음식 싸가게 해주는 업체가 어디있는지 알고 싶어요,정***,2015-01-05,완료
5185,OPEN API 오류신고 등록에 문제가 있습니다.,김***,2015-01-02,완료
5184,교통안전공단의 자동차결함신고 데이터 확인요청,오***,2015-01-02,완료
5180,계속 동일한 에러 메세지 발생 합니다. (지역코드조회),고***,2015-01-02,완료
5176,2837 LIMITED NUMBER OF SERVICE REQUESTS EXCEEDS ERROR비밀글,고***,2014-12-31,완료
5172,인증키 오류,이***,2014-12-31,완료
5174,LIMITED NUMBER OF SERVICE REQUESTS EXCEEDS ERROR,고***,2014-12-31,완료
5175,지번조회 안되네요.,고***,2014-12-31,완료
5171,공공데이터포털 홈페이지 인증확인요청,윤***,2014-12-30,완료
5167,전국대기오염현황 관련 데이터를 가져오고 싶습니다.,손***,2014-12-30,완료
5163,기상청 데이터 문의,김***,2014-12-30,완료
5161,교통정보에 대한 문의,김***,2014-12-30,완료
5166,기존 공공데이터서비스목록 URL 관련 질문입니다.,김***,2014-12-30,완료
5164,오픈 api 관련 질문입니다.,김***,2014-12-30,완료
5165,공공데이터 제공 신청 문의,정***,2014-12-30,완료
5158,서비스키발급방법,이***,2014-12-29,완료
5147,<지하철 정보 서비스> 지하철역 ID 문의,김***,2014-12-28,완료
5140,화장실 API,양***,2014-12-24,완료
5139,SOAP 방식으로 서비스를 받으려하는데 403 에러가 나서 XML 확인좀 부탁드립니다,김***,2014-12-24,완료
5138,버스 데이터 관련 질문드립니다,이***,2014-12-24,완료
5137,화장실 API 사용방법,양***,2014-12-24,완료
5136,사업자등록번호 조회에 관한 Open API가 존재하나요?,김***,2014-12-24,완료
5132,일일트래픽 상향 조정 요청..,문***,2014-12-23,완료
5129,대중교통환승경로 조회 서비스 open api 관련해서 몇가지 문의드립니다.,이***,2014-12-23,완료
5126,국통부 - 버스노선정보조회서비스 API 질문드립니다,백***,2014-12-22,완료
5127,SERVICE KEY IS NOT REGISTERED ERROR 밖에 결과가 나오지 않습니다.,김***,2014-12-22,완료
5118,에너지 요금 납부 내역은 공개되지 않나요?,김***,2014-12-19,완료
5117,항공기 운항정보 API가 이상하네요..,서***,2014-12-19,완료
5112,open api 사용중 에러값 확인 부탁드립니다.,이***,2014-12-18,완료
5116,실시간 날씨 정보 누락 문의,서***,2014-12-19,완료
5111,공공데이터포털과 정보공개포털,신***,2014-12-18,완료
5108,도로명 주소 검색 서비스 문의,황***,2014-12-18,완료
5103,질문,성***,2014-12-18,완료
5102,API사용이 안됩니다.,김***,2014-12-18,완료
5100,도서관 좌석 정보를 알 수 있는 API 는 없는가요?,고***,2014-12-17,완료
5096,자산관리공사 온비드 상세 내용 중 빠진 부분이 있는것 같습니다.(재문의),전***,2014-12-17,완료
5097,전국주요상권현황 xls문서 활용법,어***,2014-12-17,완료
